,id,title,var_entries,langs,appellation,acronym,qualifier,alternative-name,teknonym,salutation,matronymic,professional-name,honorific,given-name,middle-name,patronymic,surname,primary-name,nisba,name_parts
1778,1778,mshh p`r`nsaan,"[{'var': 'mshh p`r`nsaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,משה,,,פערענסאָן,,,"{""name_part_0"": ""mshh"", ""name_part_1"": ""p`r`nsaan""}"
1779,1779,ytshk p`rkaap,"[{'var': 'ytshk p`rkaap', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יצחק,,,פערקאָף,,,"{""name_part_0"": ""ytshk"", ""name_part_1"": ""p`rkaap""}"
1780,1780,rvbyn p`rkaap,"[{'var': 'rvbyn p`rkaap', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,פּערקאָף,רובין פּערקאָף,,"{""name_part_0"": ""rvbyn"", ""name_part_1"": ""p`rkaap""}"
1781,1781,r`gyn` praag`r,"[{'var': 'r`gyn` praag`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,פּראַגער,,רעגינע,"{""name_part_0"": ""r`gyn`"", ""name_part_1"": ""praag`r""}"
1782,1782,praagr`syvv draamaatyk klaab,"[{'var': 'praagr`syvv draamaatyk klaab', 'src': 'ds', 'lang': 'en'}]",['en'],,,פּראָגרעסיוו,,,,,דראַמאַטיק קלאָב,,,,,,,,"{""name_part_0"": ""praagr`syvv"", ""name_part_1"": ""draamaatyk"", ""name_part_2"": ""klaab""}"
1783,1783,abrhm pravvatyn`r,"[{'var': 'abrhm pravvatyn`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,אברהם,,,פּראוואטינער,,פּראוואטינער,"{""name_part_0"": ""abrhm"", ""name_part_1"": ""pravvatyn`r""}"
1784,1784,yvlyvs praand,"[{'var': 'yvlyvs praand', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יוליוס,,,פּרונד,,,"{""name_part_0"": ""yvlyvs"", ""name_part_1"": ""praand""}"
1785,1785,ytshk prybvlsky,"[{'var': 'ytshk prybvlsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יצחק,,,פּריבולסקי,,,"{""name_part_0"": ""ytshk"", ""name_part_1"": ""prybvlsky""}"
1786,1786,yaan (ayzyk laazaaraavvytsh) pryb`aagv,"[{'var': 'yaan (ayzyk laazaaraavvytsh) pryb`aagv', 'src': 'ds', 'lang': 'en'}]",['en'],,,,יאַן,,,,,,איזיק,,לאַזאַראָוויטש,פּריבעאַגו,,,"{""name_part_0"": ""yaan"", ""name_part_1"": ""(ayzyk"", ""name_part_2"": ""laazaaraavvytsh)"", ""name_part_3"": ""pryb`aagv""}"
1787,1787,y`kb pryzaam`nt,"[{'var': 'y`kb pryzaam`nt', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יעקב,,,פּריזאַמענט,פּריזאַמענט,,"{""name_part_0"": ""y`kb"", ""name_part_1"": ""pryzaam`nt""}"
1788,1788,mshh pryzaam`nt,"[{'var': 'mshh pryzaam`nt', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,משה,,,פריזאַמענט,,,"{""name_part_0"": ""mshh"", ""name_part_1"": ""pryzaam`nt""}"
1789,1789,shlmh pryzaam`nt,"[{'var': 'shlmh pryzaam`nt', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,שלמה,,,פּריזאַמענט,שלמה פּריזאַמענט,,"{""name_part_0"": ""shlmh"", ""name_part_1"": ""pryzaam`nt""}"
1790,1790,hyymy pryzaant,"[{'var': 'hyymy pryzaant', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,היימי,,,פּריזאַנט,היימי פּריזאַנט,,"{""name_part_0"": ""hyymy"", ""name_part_1"": ""pryzaant""}"
1791,1791,mykhal pryys,"[{'var': 'mykhal pryys', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,מיכאל,,,פּרייס,,,"{""name_part_0"": ""mykhal"", ""name_part_1"": ""pryys""}"
1792,1792,paavla prylvtskaa,"[{'var': 'paavla prylvtskaa', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,פּאַולא,,,פּרילוצקאַ,,,"{""name_part_0"": ""paavla"", ""name_part_1"": ""prylvtskaa""}"
1793,1793,nh prylvtsky,"[{'var': 'nh prylvtsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,נח,,,פראילוצקי,פראילוצקי,,"{""name_part_0"": ""nh"", ""name_part_1"": ""prylvtsky""}"
1794,1794,a. prynts,"[{'var': 'a. prynts', 'src': 'ds', 'lang': 'en'}]",['en'],,א.,,,,,,,,,,,פרינץ,,,"{""name_part_0"": ""a."", ""name_part_1"": ""prynts""}"
1795,1795,y`kb prns,"[{'var': 'y`kb prns', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יעקב,,,פּרנס,,,"{""name_part_0"": ""y`kb"", ""name_part_1"": ""prns""}"
1796,1796,y`kb pr`g`r,"[{'var': 'y`kb pr`g`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יעקב,,,,פּרעגער,,"{""name_part_0"": ""y`kb"", ""name_part_1"": ""pr`g`r""}"
1797,1797,yvsp-shlmh pr`naavvyts,"[{'var': 'yvsp-shlmh pr`naavvyts', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,פּרענאָוויץ,יוסף-שלמה,,"{""name_part_0"": ""yvsp-shlmh"", ""name_part_1"": ""pr`naavvyts""}"
1798,1798,prts-t`aat`r,"[{'var': 'prts-t`aat`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,טעאַטער,,,,,פּרץ,פּרץ-טעאַטער,,"{""name_part_0"": ""prts-t`aat`r""}"
1799,1799,ytshk-lyybvsh prts,"[{'var': 'ytshk-lyybvsh prts', 'src': 'ds', 'lang': 'en'}]",['en'],,,,לייבוש,,,,,,יצחק,,,פּרץ,יצחק-לייבוש פּרץ,,"{""name_part_0"": ""ytshk-lyybvsh"", ""name_part_1"": ""prts""}"
1800,1800,l. paag`lmaan,"[{'var': 'l. paag`lmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,ל.,,,פאָגעלמאַן,,,"{""name_part_0"": ""l."", ""name_part_1"": ""paag`lmaan""}"
1801,1801,s`m paag`ln`st,"[{'var': 's`m paag`ln`st', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,סעם,,,,פאָגעלנעסט,,"{""name_part_0"": ""s`m"", ""name_part_1"": ""paag`ln`st""}"
1802,1802,paavlyn paag`ln`st,"[{'var': 'paavlyn paag`ln`st', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,פּאָולין,,,פאָגעלנעסט,,,"{""name_part_0"": ""paavlyn"", ""name_part_1"": ""paag`ln`st""}"
1803,1803,p`lyks paag`ln`st,"[{'var': 'p`lyks paag`ln`st', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,פֿאָגעלנעסט,פעליקס פאָגלנעסט,,"{""name_part_0"": ""p`lyks"", ""name_part_1"": ""paag`ln`st""}"
1804,1804,aandzshaa paad`rmaan,"[{'var': 'aandzshaa paad`rmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,אַנדזשאַ,,,פאָדערמאַן,,,"{""name_part_0"": ""aandzshaa"", ""name_part_1"": ""paad`rmaan""}"
1805,1805,aly`zr paavvyr,"[{'var': 'aly`zr paavvyr', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,אליעזר,,,פֿאַוויר,אליעזר פאַוויר,,"{""name_part_0"": ""aly`zr"", ""name_part_1"": ""paavvyr""}"
1806,1806,dvd paakhl`r,"[{'var': 'dvd paakhl`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,דוד,,,פֿאָכלער,,,"{""name_part_0"": ""dvd"", ""name_part_1"": ""paakhl`r""}"
1807,1807,raazaa paakhl`r,"[{'var': 'raazaa paakhl`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,ראָזאַ,,,פאַכלער,,,"{""name_part_0"": ""raazaa"", ""name_part_1"": ""paakhl`r""}"
1808,1808,y`kb paall`r,"[{'var': 'y`kb paall`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יעקב,,,פאַללער,,,"{""name_part_0"": ""y`kb"", ""name_part_1"": ""paall`r""}"
1809,1809,raab`rt paalk,"[{'var': 'raab`rt paalk', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,ראָבערט,,,פֿאַלק,,,"{""name_part_0"": ""raab`rt"", ""name_part_1"": ""paalk""}"
1810,1810,yval-b`rysh paalkaavvytsh,"[{'var': 'yval-b`rysh paalkaavvytsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,פאַלקאָוויטש,יואל-בעריש,,"{""name_part_0"": ""yval-b`rysh"", ""name_part_1"": ""paalkaavvytsh""}"
1811,1811,paalksbyn`,"[{'var': 'paalksbyn`', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,,פאָלקסבינע,,"{""name_part_0"": ""paalksbyn`""}"
1812,1812,shmhh paast`l,"[{'var': 'shmhh paast`l', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,שמחה,,,פאָסטעל,,,"{""name_part_0"": ""shmhh"", ""name_part_1"": ""paast`l""}"
1813,1813,daaraa (dbvrh) paak`l,"[{'var': 'daaraa (dbvrh) paak`l', 'src': 'ds', 'lang': 'en'}]",['en'],,,,דאָראַ,,,,,,דבורה,,,פאַקעל,,,"{""name_part_0"": ""daaraa"", ""name_part_1"": ""(dbvrh)"", ""name_part_2"": ""paak`l""}"
1814,1814,(s`nd`r zvshy` paarb`r),"[{'var': '(s`nd`r zvshy` paarb`r)', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,פאַרבּער,סענדער זושיע,,"{""name_part_0"": ""(s`nd`r"", ""name_part_1"": ""zvshy`"", ""name_part_2"": ""paarb`r)""}"
1815,1815,paaryynykta trvp`,"[{'var': 'paaryynykta trvp`', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,,פאַרייניקטא טרופּע,,"{""name_part_0"": ""paaryynykta"", ""name_part_1"": ""trvp`""}"
1816,1816,pvystylnyk,"[{'var': 'pvystylnyk', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,פויסטילניק,,,"{""name_part_0"": ""pvystylnyk""}"
1817,1817,y`kb pvks,"[{'var': 'y`kb pvks', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יעקב,,,פוקס,,,"{""name_part_0"": ""y`kb"", ""name_part_1"": ""pvks""}"
1818,1818,rvzsha pvks,"[{'var': 'rvzsha pvks', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,רוזשא,,,פוקס,,,"{""name_part_0"": ""rvzsha"", ""name_part_1"": ""pvks""}"
1819,1819,abrhm pvrmaan,"[{'var': 'abrhm pvrmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,אברהם,,,פורמאַן,אברהם פורמאַן,,"{""name_part_0"": ""abrhm"", ""name_part_1"": ""pvrmaan""}"
1820,1820,aary pvrmaan,"[{'var': 'aary pvrmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,אַרי,,,פורמאן,,,"{""name_part_0"": ""aary"", ""name_part_1"": ""pvrmaan""}"
1821,1821,naarmaan pvrmaan,"[{'var': 'naarmaan pvrmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,נאָרמאַן,,,פורמאַן,,,"{""name_part_0"": ""naarmaan"", ""name_part_1"": ""pvrmaan""}"
1822,1822,h`rmaan pydl`r,"[{'var': 'h`rmaan pydl`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,הערמאַן,,,פידלער,הערמאַן פידלער,,"{""name_part_0"": ""h`rmaan"", ""name_part_1"": ""pydl`r""}"
1823,1823,pyd`lmaan,"[{'var': 'pyd`lmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,פידעלמאַן,,,"{""name_part_0"": ""pyd`lmaan""}"
1824,1824,rhl pyyg`nb`rg,"[{'var': 'rhl pyyg`nb`rg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,רחל,,,פייגענבערג,,,"{""name_part_0"": ""rhl"", ""name_part_1"": ""pyyg`nb`rg""}"
1825,1825,lyyb` pyyvvyshaavv,"[{'var': 'lyyb` pyyvvyshaavv', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,לייבע,,,פייווישאָוו,,,"{""name_part_0"": ""lyyb`"", ""name_part_1"": ""pyyvvyshaavv""}"
1826,1826,yhvsh` pyyl,"[{'var': 'yhvsh` pyyl', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יהושע,,,פייל,,,"{""name_part_0"": ""yhvsh`"", ""name_part_1"": ""pyyl""}"
1827,1827,ayydaa pyyn,"[{'var': 'ayydaa pyyn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,איידאַ,,,פיין,,,"{""name_part_0"": ""ayydaa"", ""name_part_1"": ""pyyn""}"
1828,1828,daaraa pyyn,"[{'var': 'daaraa pyyn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,דאָראַ,,,פיין,,,"{""name_part_0"": ""daaraa"", ""name_part_1"": ""pyyn""}"
1829,1829,h`rys pyynb`rg,"[{'var': 'h`rys pyynb`rg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,פיינבערג,העריס פיינבערג,,"{""name_part_0"": ""h`rys"", ""name_part_1"": ""pyynb`rg""}"
1830,1830,yaaz`p pyynb`rg,"[{'var': 'yaaz`p pyynb`rg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יאָזעף,,,פיינבערג,,,"{""name_part_0"": ""yaaz`p"", ""name_part_1"": ""pyynb`rg""}"
1831,1831,dyyn` pyynmaan,"[{'var': 'dyyn` pyynmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,דיינע,,,פיינמאן,,,"{""name_part_0"": ""dyyn`"", ""name_part_1"": ""pyynmaan""}"
1832,1832,zygmvnd pyynmaan,"[{'var': 'zygmvnd pyynmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,זיגמונד,,,פיינמאַן,,,"{""name_part_0"": ""zygmvnd"", ""name_part_1"": ""pyynmaan""}"
1833,1833,"pyynmaan t`aat`r (""""t`mpl"""")","[{'var': 'pyynmaan t`aat`r (""""t`mpl"""")', 'src': 'ds', 'lang': 'en'}]",['en'],,,,טעמפּל,,,,,,,,,,פיינמאַן טעאַטער,,"{""name_part_0"": ""pyynmaan"", ""name_part_1"": ""t`aat`r"", ""name_part_2"": ""(\""\""t`mpl\""\"")""}"
1834,1834,lyly pyynmaan,"[{'var': 'lyly pyynmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,לילי,,,פיינמאַן,,,"{""name_part_0"": ""lyly"", ""name_part_1"": ""pyynmaan""}"
1835,1835,h`rmaan (tsby-hyym) pyynshtyyn,"[{'var': 'h`rmaan (tsby-hyym) pyynshtyyn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,צבי-חיים,,,,,,צבי-חיים,,,פיינשטיין,הערמאַן,,"{""name_part_0"": ""h`rmaan"", ""name_part_1"": ""(tsby-hyym)"", ""name_part_2"": ""pyynshtyyn""}"
1836,1836,pylaad`lpy`r draam. g`z.,"[{'var': 'pylaad`lpy`r draam. g`z.', 'src': 'ds', 'lang': 'en'}]",['en'],,דז.,,,,,,,,,,,,פילאַדעלפיער דראַמ,,"{""name_part_0"": ""pylaad`lpy`r"", ""name_part_1"": ""draam."", ""name_part_2"": ""g`z.""}"
1837,1837,pylaap,"[{'var': 'pylaap', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,פילאָפּ,,,,,,"{""name_part_0"": ""pylaap""}"
1838,1838,prydrykh pylyp`skaa,"[{'var': 'prydrykh pylyp`skaa', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,פרידריך,,,פיליפּעסקאָ,,,"{""name_part_0"": ""prydrykh"", ""name_part_1"": ""pylyp`skaa""}"
1839,1839,aan`taa pynk`l,"[{'var': 'aan`taa pynk`l', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,אַנעטאַ,,,פינקעל,אַנעטאַ פינקעל,,"{""name_part_0"": ""aan`taa"", ""name_part_1"": ""pynk`l""}"
1840,1840,b`laa pynk`l,"[{'var': 'b`laa pynk`l', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,בעלאַ,,,פינקעל,,,"{""name_part_0"": ""b`laa"", ""name_part_1"": ""pynk`l""}"
1841,1841,lvsy pynk`l,"[{'var': 'lvsy pynk`l', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,לוסי,,,פינקעל,,,"{""name_part_0"": ""lvsy"", ""name_part_1"": ""pynk`l""}"
1842,1842,maarys (mshh) pynk`l,"[{'var': 'maarys (mshh) pynk`l', 'src': 'ds', 'lang': 'en'}]",['en'],,,,מאָריס,,,,,,משה,,,פינקעל,,,"{""name_part_0"": ""maarys"", ""name_part_1"": ""(mshh)"", ""name_part_2"": ""pynk`l""}"
1843,1843,`maa (taamaash`vvsky) pynk`l,"[{'var': '`maa (taamaash`vvsky) pynk`l', 'src': 'ds', 'lang': 'en'}]",['en'],,,,טאָמאַשעווסקי,,,,,,,,,פינקעל,עמאַ,,"{""name_part_0"": ""`maa"", ""name_part_1"": ""(taamaash`vvsky)"", ""name_part_2"": ""pynk`l""}"
1844,1844,ysh`yh-mayr pynk`lshtyyn,"[{'var': 'ysh`yh-mayr pynk`lshtyyn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,ישעיה-מאיר,,,פינקעלשטיין,,,"{""name_part_0"": ""ysh`yh-mayr"", ""name_part_1"": ""pynk`lshtyyn""}"
1845,1845,astr py`ld,"[{'var': 'astr py`ld', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,אסתר,,,פיעלד,,,"{""name_part_0"": ""astr"", ""name_part_1"": ""py`ld""}"
1846,1846,bnymyn pyshbyyn,"[{'var': 'bnymyn pyshbyyn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,בנימין,,,פישביין,בנימין פישביין,,"{""name_part_0"": ""bnymyn"", ""name_part_1"": ""pyshbyyn""}"
1847,1847,myshaa (mshh raasydmaan) pyshzaan,"[{'var': 'myshaa (mshh raasydmaan) pyshzaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,ראָסידמאַן,,,,,,משה,,,פישזאָן,מישאַ,,"{""name_part_0"": ""myshaa"", ""name_part_1"": ""(mshh"", ""name_part_2"": ""raasydmaan)"", ""name_part_3"": ""pyshzaan""}"
1848,1848,b`rtaa pyshl`r,"[{'var': 'b`rtaa pyshl`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,בערטאַ,,,פישלער,בערטאַ פישלער,,"{""name_part_0"": ""b`rtaa"", ""name_part_1"": ""pyshl`r""}"
1849,1849,h`ry (h`rshl) pyshmaan,"[{'var': 'h`ry (h`rshl) pyshmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,הערשל,,,,,,הערי,,,פישמאַן,,,"{""name_part_0"": ""h`ry"", ""name_part_1"": ""(h`rshl)"", ""name_part_2"": ""pyshmaan""}"
1850,1850,yvsp pyshmaan,"[{'var': 'yvsp pyshmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יוסף,,,פישמאַן,,,"{""name_part_0"": ""yvsp"", ""name_part_1"": ""pyshmaan""}"
1851,1851,y`kb pyshmaan,"[{'var': 'y`kb pyshmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יעקב,,,פישמאַן,,,"{""name_part_0"": ""y`kb"", ""name_part_1"": ""pyshmaan""}"
1852,1852,sylvvyaa pyshmaan,"[{'var': 'sylvvyaa pyshmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,סילוויאַ,,,פישמאַן,סילוויאַ פישמאַן,,"{""name_part_0"": ""sylvvyaa"", ""name_part_1"": ""pyshmaan""}"
1853,1853,aprym-pyshl pysh`lzaahn,"[{'var': 'aprym-pyshl pysh`lzaahn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,פישל,,,,,,אפרים,,,פישעלזאָהן,,,"{""name_part_0"": ""aprym-pyshl"", ""name_part_1"": ""pysh`lzaahn""}"
1854,1854,ytshk pysh`l`vvytsh,"[{'var': 'ytshk pysh`l`vvytsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יצחק,,,פישעלעוויטש,,,"{""name_part_0"": ""ytshk"", ""name_part_1"": ""pysh`l`vvytsh""}"
1855,1855,h`rmaan pysh`r,"[{'var': 'h`rmaan pysh`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,הערמאַן,,,פישער,הערמאַן פישער,,"{""name_part_0"": ""h`rmaan"", ""name_part_1"": ""pysh`r""}"
1856,1856,y`kb pysh`r,"[{'var': 'y`kb pysh`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,יעקב,,,פישער,יעקב פישער,,"{""name_part_0"": ""y`kb"", ""name_part_1"": ""pysh`r""}"
1857,1857,lvba pysh`r,"[{'var': 'lvba pysh`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,לובא,,,פישער,,,"{""name_part_0"": ""lvba"", ""name_part_1"": ""pysh`r""}"
1858,1858,saamv`l (shavl-pnhs) pysh`r,"[{'var': 'saamv`l (shavl-pnhs) pysh`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,שאול-פּנחס,,,,,,סאַמואל,,,,פישער,,"{""name_part_0"": ""saamv`l"", ""name_part_1"": ""(shavl-pnhs)"", ""name_part_2"": ""pysh`r""}"
1859,1859,aabrhm pyshkynd,"[{'var': 'aabrhm pyshkynd', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,אַברהם,,,פישקינד,,,"{""name_part_0"": ""aabrhm"", ""name_part_1"": ""pyshkynd""}"
1860,1860,sherh plavm,"[{'var': 'sherh plavm', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,שÉרה,,,פלאום,,,"{""name_part_0"": ""sherh"", ""name_part_1"": ""plavm""}"
1861,1861,lah plvym,"[{'var': 'lah plvym', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,לאה,,,פלוים,,,"{""name_part_0"": ""lah"", ""name_part_1"": ""plvym""}"
1862,1862,plyysyg (?),"[{'var': 'plyysyg (?)', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,פלייסיג,פלייסיג,,"{""name_part_0"": ""plyysyg"", ""name_part_1"": ""(?)""}"
1863,1863,ayyzyk (p`daar`sky) p`d`r,"[{'var': 'ayyzyk (p`daar`sky) p`d`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,פעדאָרעסקי,,,,,,אייזיק,,,פעדער,,,"{""name_part_0"": ""ayyzyk"", ""name_part_1"": ""(p`daar`sky)"", ""name_part_2"": ""p`d`r""}"
1864,1864,mshh p`d`r,"[{'var': 'mshh p`d`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,משה,,,פעדער,,,"{""name_part_0"": ""mshh"", ""name_part_1"": ""p`d`r""}"
1865,1865,h`ry p`ld,"[{'var': 'h`ry p`ld', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,הערי,,,פעלד,הערי פעלד,,"{""name_part_0"": ""h`ry"", ""name_part_1"": ""p`ld""}"
1866,1866,aahrn p`ldmaan,"[{'var': 'aahrn p`ldmaan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,אַהרן,,,פעלדמאַן,,,"{""name_part_0"": ""aahrn"", ""name_part_1"": ""p`ldmaan""}"
1867,1867,aadaalp p`nygshtyyn,"[{'var': 'aadaalp p`nygshtyyn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,אַדאָלף,,,פעניגשטיין,,,"{""name_part_0"": ""aadaalp"", ""name_part_1"": ""p`nygshtyyn""}"
1868,1868,aygnaats p`rkvyp,"[{'var': 'aygnaats p`rkvyp', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,איגנאַץ,,,פערקויף,איגנאַץ פערקויף,,"{""name_part_0"": ""aygnaats"", ""name_part_1"": ""p`rkvyp""}"
1869,1869,s`m (shmval-b`rl) p`rkvyp,"[{'var': 's`m (shmval-b`rl) p`rkvyp', 'src': 'ds', 'lang': 'en'}]",['en'],,,,סעם,,,,,,שמואל-בערל,,,פערקויף,,,"{""name_part_0"": ""s`m"", ""name_part_1"": ""(shmval-b`rl)"", ""name_part_2"": ""p`rkvyp""}"
1870,1870,shmshvn p`rsht,"[{'var': 'shmshvn p`rsht', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,שמשון,,,פערשט,שמשון פערשט,,"{""name_part_0"": ""shmshvn"", ""name_part_1"": ""p`rsht""}"
1871,1871,zkhryh (praankaavvsky) praantsaaz,"[{'var': 'zkhryh (praankaavvsky) praantsaaz', 'src': 'ds', 'lang': 'en'}]",['en'],,,,פראַנקאָווסקי,,,,,,זכריה,,,פראַנצאָז,,,"{""name_part_0"": ""zkhryh"", ""name_part_1"": ""(praankaavvsky)"", ""name_part_2"": ""praantsaaz""}"
1872,1872,maatl (mrdkhy-nh) praank`ntaal,"[{'var': 'maatl (mrdkhy-nh) praank`ntaal', 'src': 'ds', 'lang': 'en'}]",['en'],,,,מרדכי-נח,,,,,,מאָטל,,,פראַנקענטאַל,,,"{""name_part_0"": ""maatl"", ""name_part_1"": ""(mrdkhy-nh)"", ""name_part_2"": ""praank`ntaal""}"
1873,1873,h`rsh prvymaavvytsh,"[{'var': 'h`rsh prvymaavvytsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,הערש,,,פרוימאַוויטש,הערש פרוימאַוויטש,,"{""name_part_0"": ""h`rsh"", ""name_part_1"": ""prvymaavvytsh""}"
1874,1874,abrhm prvmkyn,"[{'var': 'abrhm prvmkyn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,אברהם,,,פרומקין,,,"{""name_part_0"": ""abrhm"", ""name_part_1"": ""prvmkyn""}"
1875,1875,zaanvvyl prvmkys,"[{'var': 'zaanvvyl prvmkys', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,זאַנוויל,,,פרומקיס,זאַנוויל פרומקיס,,"{""name_part_0"": ""zaanvvyl"", ""name_part_1"": ""prvmkys""}"
1876,1876,y. pryd,"[{'var': 'y. pryd', 'src': 'ds', 'lang': 'en'}]",['en'],,י.,,,,,,,,,,,פריד,,,"{""name_part_0"": ""y."", ""name_part_1"": ""pryd""}"
1877,1877,laazaar pryd,"[{'var': 'laazaar pryd', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,לאַזאַר,,,פריד,,,"{""name_part_0"": ""laazaar"", ""name_part_1"": ""pryd""}"
1878,1878,lvays prydz`l,"[{'var': 'lvays prydz`l', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,לואיס,,,פרידזעל,,,"{""name_part_0"": ""lvays"", ""name_part_1"": ""prydz`l""}"
1879,1879,`dvvaard prydl`nd`r,"[{'var': '`dvvaard prydl`nd`r', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,עדוואַרד,,,פרידלענדער,,,"{""name_part_0"": ""`dvvaard"", ""name_part_1"": ""prydl`nd`r""}"
