id,title,var_entries,langs,appellation,acronym,qualifier,maiden-surname,alternative-name,teknonym,salutation,matronymic,professional-name,honorific,given-name,middle-name,patronymic,surname,primary-name,nisba
2000,jacob singer,"[{'var': 'jacob singer', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Jacob,,,Singer,,
2001,louis sirkin,"[{'var': 'louis sirkin', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Louis,,,Sirkin,,
2002,zalmen skarbnik,"[{'var': 'zalmen skarbnik', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Zalmen,,,Skarbnik,,
2003,brocha skolnick,"[{'var': 'brocha skolnick', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Brocha,,,Skolnick,,
2004,menasha skulnik,"[{'var': 'menasha skulnik', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Menasha,,,Skulnik,,
2005,sarah skulnik,"[{'var': 'sarah skulnik', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Sarah,,,Skulnik,,
2006,lyda slava-lis,"[{'var': 'lyda slava-lis', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Lyda,,,Slava-Lis,,
2007,fanya slavina,"[{'var': 'fanya slavina', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Fanya,,,Slavina,,
2008,madam slonimski,"[{'var': 'madam slonimski', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,Madam,,,,,,,Slonimski,,
2009,chaim sloves,"[{'var': 'chaim sloves', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Chaim,,,Sloves,,
2010,rafael smargonski,"[{'var': 'rafael smargonski', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Rafael,,,Smargonski,,
2011,david smith,"[{'var': 'david smith', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,David,,,Smith,,
2012,ber smoliar,"[{'var': 'ber smoliar', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Ber,,,Smoliar,,
2013,leonid sniegoff,"[{'var': 'leonid sniegoff', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Leonid,,,Sniegoff,,
2014,aaron soffe,"[{'var': 'aaron soffe', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Aaron,,,Soffe,,
2015,moyshe sokol,"[{'var': 'moyshe sokol', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moyshe,,,Sokol,,
2016,lipman sokolov,"[{'var': 'lipman sokolov', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Lipman,,,Sokolov,,
2017,esther solomon,"[{'var': 'esther solomon', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Esther,,,Solomon,,
2018,nellie solomonesco,"[{'var': 'nellie solomonesco', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Nellie,,,Solomonesco,,
2019,oscar solomonesco,"[{'var': 'oscar solomonesco', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Oscar,,,Solomonesco,,
2020,isidore solotorefsky,"[{'var': 'isidore solotorefsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Isidore,,,Solotorefsky,,
2021,raisa solovyova,"[{'var': 'raisa solovyova', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Raisa,,,Solovyova,,
2022,sonie badkhan,"[{'var': 'sonie badkhan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Sonie,,,Badkhan,,
2023,froyke sorokin,"[{'var': 'froyke sorokin', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Froyke,,,Sorokin,,
2024,leon spatzer,"[{'var': 'leon spatzer', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Leon,,,Spatzer,,
2025,betty spector,"[{'var': 'betty spector', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Betty,,,Spector,,
2026,leon spector,"[{'var': 'leon spector', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Leon,,,Spector,,
2027,hersh spektarov,"[{'var': 'hersh spektarov', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Hersh,,,Spektarov,,
2028,leybush spitalnik,"[{'var': 'leybush spitalnik', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Leybush,,,Spitalnik,,
2029,isak spivak,"[{'var': 'isak spivak', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Isak,,,Spivak,,
2030,jonah spivak,"[{'var': 'jonah spivak', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Jonah,,,Spivak,,
2031,yakov spivakowski,"[{'var': 'yakov spivakowski', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yakov,,,Spivakowski,,
2032,mathilda st. claire,"[{'var': 'mathilda st. claire', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mathilda,,,St. Claire,,
2033,harris stambulka,"[{'var': 'harris stambulka', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Harris,,,Stambulka,,
2034,starkevitsh,"[{'var': 'starkevitsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,,Starkevitsh,,
2035,harry starr,"[{'var': 'harry starr', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Harry,,,Starr,,
2036,leon stav,"[{'var': 'leon stav', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Leon,,,Stav,,
2037,adolf stein,"[{'var': 'adolf stein', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Adolf,,,Stein,,
2038,gitel stein,"[{'var': 'gitel stein', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Gitel,,,Stein,,
2039,shlomo steinberg,"[{'var': 'shlomo steinberg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Shlomo,,,Steinberg,,
2040,harold sternberg,"[{'var': 'harold sternberg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Harold,,,Sternberg,,
2041,avraham stober,"[{'var': 'avraham stober', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Avraham,,,Stober,,
2042,tsili strashun,"[{'var': 'tsili strashun', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Tsili,,,Strashun,,
2043,morris strassberg,"[{'var': 'morris strassberg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Morris,,,Strassberg,,
2044,sonia strelska,"[{'var': 'sonia strelska', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Sonia,,,Strelska,,
2045,max streng,"[{'var': 'max streng', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Max,,,Streng,,
2046,avraham strizover,"[{'var': 'avraham strizover', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Avraham,,,Strizover,,
2047,strokover,"[{'var': 'strokover', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,,Strokover,,
2048,chana stromberg,"[{'var': 'chana stromberg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Chana,,,Stromberg,,
2049,yosef strugatsh,"[{'var': 'yosef strugatsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yosef,,,Strugatsh,,
2050,nakhum stutchkoff,"[{'var': 'nakhum stutchkoff', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Nakhum,,,Stutchkoff,,
2051,moshe surits,"[{'var': 'moshe surits', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moshe,,,Surits,,
2052,rosa leah surits,"[{'var': 'rosa leah surits', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Rosa,Leah,,Surits,,
2053,susan,"[{'var': 'susan', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Susan,,,,,
2054,nathan swerdlin,"[{'var': 'nathan swerdlin', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Nathan,,,Swerdlin,,
2055,isaac swerdlow,"[{'var': 'isaac swerdlow', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Isaac,,,Swerdlow,,
2056,sara sylvia,"[{'var': 'sara sylvia', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Sara,Sylvia,,,,
2057,avraham tabak,"[{'var': 'avraham tabak', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Avraham,,,Tabak,,
2058,m.i. tabakschneider,"[{'var': 'm.i. tabakschneider', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,M.I.,,,Tabakschneider,,
2059,aaron tager,"[{'var': 'aaron tager', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Aaron,,,Tager,,
2060,samuel taksa,"[{'var': 'samuel taksa', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Samuel,,,Taksa,,
2061,nina talini,"[{'var': 'nina talini', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Nina,,,Talini,,
2062,kh. tamarkin,"[{'var': 'kh. tamarkin', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Kh.,,,Tamarkin,,
2063,david tanentsap,"[{'var': 'david tanentsap', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,David,,,Tanentsap,,
2064,sholom tanin,"[{'var': 'sholom tanin', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Sholom,,,Tanin,,
2065,[?] tankel,"[{'var': '[?] tankel', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,[?],,,Tankel,,
2066,[?] tantshuk,"[{'var': '[?] tantshuk', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,[?],,,Tantshuk,,
2067,avraham itzhak tanzman,"[{'var': 'avraham itzhak tanzman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Avraham,Itzhak,,Tanzman,,
2068,berta tanzman,"[{'var': 'berta tanzman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Berta,,,Tanzman,,
2069,joseph tanzman,"[{'var': 'joseph tanzman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Joseph,,,Tanzman,,
2070,henry tarlo,"[{'var': 'henry tarlo', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Henry,,,Tarlo,,
2071,moshe tarlowsky,"[{'var': 'moshe tarlowsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moshe,,,Tarlowsky,,
2072,ruth taru,"[{'var': 'ruth taru', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Ruth,,,Taru,,
2073,irving taub,"[{'var': 'irving taub', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Irving,,,Taub,,
2074,harry tchaikovsky,"[{'var': 'harry tchaikovsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Harry,,,Tchaikovsky,,
2075,adolf tefner,"[{'var': 'adolf tefner', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Adolf,,,Tefner,,
2076,wolf tefner,"[{'var': 'wolf tefner', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Wolf,,,Tefner,,
2077,abraham teitelbaum,"[{'var': 'abraham teitelbaum', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Abraham,,,Teitelbaum,,
2078,anna teitelbaum,"[{'var': 'anna teitelbaum', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Anna,,,Teitelbaum,,
2079,chana teitsh,"[{'var': 'chana teitsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Chana,,,Teitsh,,
2080,elihu tenenholtz,"[{'var': 'elihu tenenholtz', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Elihu,,,Tenenholtz,,
2081,mendel teplitzky,"[{'var': 'mendel teplitzky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mendel,,,Teplitzky,,
2082,kalman tepper,"[{'var': 'kalman tepper', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Kalman,,,Tepper,,
2083,jacob terr,"[{'var': 'jacob terr', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Jacob,,,Terr,,
2084,moshe teykh-ganzik,"[{'var': 'moshe teykh-ganzik', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moshe,,,Teykh-Ganzik,,
2085,moshe teyman,"[{'var': 'moshe teyman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moshe,,,Teyman,,
2086,moshe teytsh,"[{'var': 'moshe teytsh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moshe,,,Teytsh,,
2087,sidy thal,"[{'var': 'sidy thal', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Sidy,,,Thal,,
2088,annie thomashefsky,"[{'var': 'annie thomashefsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Annie,,,Thomashefsky,,
2089,bessie thomashefsky,"[{'var': 'bessie thomashefsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Bessie,,,Thomashefsky,,
2090,boris thomashefsky,"[{'var': 'boris thomashefsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Boris,,,Thomashefsky,,
2091,harry thomashefsky,"[{'var': 'harry thomashefsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Harry,,,Thomashefsky,,
2092,mike thomashefsky,"[{'var': 'mike thomashefsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mike,,,Thomashefsky,,
2093,pincas thomashefsky,"[{'var': 'pincas thomashefsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Pincas,,,Thomashefsky,,
2094,matias thur,"[{'var': 'matias thur', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Matias,,,Thur,,
2095,yakov tikman,"[{'var': 'yakov tikman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yakov,,,Tikman,,
2096,adolf timianoff,"[{'var': 'adolf timianoff', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Adolf,,,Timianoff,,
2097,mordechai-chaim titelman,"[{'var': 'mordechai-chaim titelman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mordechai,Chaim,,Titelman,,
2098,anna toback,"[{'var': 'anna toback', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Anna,,,Toback,,
2099,samuel tobias,"[{'var': 'samuel tobias', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Samuel,Tobias,,,,
2100,aleksander tokman,"[{'var': 'aleksander tokman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Aleksander,,,Tokman,,
2101,g.v. tombak,"[{'var': 'g.v. tombak', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,G.,V.,,Tombak,,
2102,samuel tornberg,"[{'var': 'samuel tornberg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Samuel,,,Tornberg,,
2103,chaim towber,"[{'var': 'chaim towber', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Chaim,,,Towber,,
2104,chaim toybenshlag,"[{'var': 'chaim toybenshlag', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Chaim,,,Toybenshlag,,
2105,arthur tracy,"[{'var': 'arthur tracy', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Arthur,,,Tracy,,
2106,yakov shmuel trakhtman,"[{'var': 'yakov shmuel trakhtman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yakov,Shmuel,,Trakhtman,,
2107,tsalik treger,"[{'var': 'tsalik treger', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Tsalik,,,Treger,,
2108,shimen treibush,"[{'var': 'shimen treibush', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Shimen,,,Treibush,,
2109,chaim benjamin treitler,"[{'var': 'chaim benjamin treitler', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Chaim,Benjamin,,Treitler,,
2110,avrom trepel,"[{'var': 'avrom trepel', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Avrom,,,Trepel,,
2111,nosen treystman,"[{'var': 'nosen treystman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Nosen,,,Treystman,,
2112,ilya trilling,"[{'var': 'ilya trilling', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Ilya,,,Trilling,,
2113,manya trilling,"[{'var': 'manya trilling', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Manya,,,Trilling,,
2114,chaya trokiner,"[{'var': 'chaya trokiner', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Chaya,,,Trokiner,,
2115,leybl troyanovski,"[{'var': 'leybl troyanovski', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Leybl,,,Troyanovski,,
2116,chana troyman,"[{'var': 'chana troyman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Chana,,,Troyman,,
2117,leib troyman,"[{'var': 'leib troyman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Leib,,,Troyman,,
2118,david tselmeister,"[{'var': 'david tselmeister', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,David,,,Tselmeister,,
2119,rina tselzar,"[{'var': 'rina tselzar', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Rina,,,Tselzar,,
2120,tsesarski,"[{'var': 'tsesarski', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,,Tsesarski,,
2121,isak tsesin,"[{'var': 'isak tsesin', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Isak,,,Tsesin,,
2122,henrik tseyzl,"[{'var': 'henrik tseyzl', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Henrik,,,Tseyzl,,
2123,avram tshetshelnitski,"[{'var': 'avram tshetshelnitski', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Avram,,,Tshetshelnitski,,
2124,yankev tsibulevsky,"[{'var': 'yankev tsibulevsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yankev,,,Tsibulevsky,,
2125,yakov yonah tsimbler,"[{'var': 'yakov yonah tsimbler', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yakov,Yonah,,Tsimbler,,
2126,berl tsimlikh,"[{'var': 'berl tsimlikh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Berl,,,Tsimlikh,,
2127,leah tsimlikh,"[{'var': 'leah tsimlikh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Leah,,,Tsimlikh,,
2128,israel tsinberg,"[{'var': 'israel tsinberg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Israel,,,Tsinberg,,
2129,yis'roel yitskhak tsipershteyn,"[{'var': ""yis'roel yitskhak tsipershteyn"", 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yis'roel,Yitskhak,,Tsipershteyn,,
2130,fanya tsipkina,"[{'var': 'fanya tsipkina', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Fanya,,,Tsipkina,,
2131,aneta tsipkus,"[{'var': 'aneta tsipkus', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Aneta,,,Tsipkus,,
2132,mindl tsukerman,"[{'var': 'mindl tsukerman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mindl,,,Tsukerman,,
2133,louis tsvibel,"[{'var': 'louis tsvibel', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Louis,,,Tsvibel,,
2134,mordechai tsvit,"[{'var': 'mordechai tsvit', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mordechai,,,Tsvit,,
2135,morris tuchband,"[{'var': 'morris tuchband', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Morris,,,Tuchband,,
2136,lisa tuchman,"[{'var': 'lisa tuchman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Lisa,,,Tuchman,,
2137,miriam tufman,"[{'var': 'miriam tufman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Miriam,,,Tufman,,
2138,yehoshua tufman,"[{'var': 'yehoshua tufman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yehoshua,,,Tufman,,
2139,george tuller,"[{'var': 'george tuller', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,George,,,Tuller,,
2140,herman tunis,"[{'var': 'herman tunis', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Herman,,,Tunis,,
2141,der tunkeler,"[{'var': 'der tunkeler', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,Der,,,,Tunkeler,,
2142,david turevski,"[{'var': 'david turevski', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,David,,,Turevski,,
2143,jonas turkow,"[{'var': 'jonas turkow', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Jonas,,,Turkow,,
2144,mark turkow,"[{'var': 'mark turkow', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mark,,,Turkow,,
2145,rachel turkow,"[{'var': 'rachel turkow', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Rachel,,,Turkow,,
2146,zygmunt turkow,"[{'var': 'zygmunt turkow', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Zygmunt,,,Turkow,,
2147,yakov turovsky,"[{'var': 'yakov turovsky', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yakov,,,Turovsky,,
2148,b. tursh,"[{'var': 'b. tursh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,B.,,,Tursh,,
2149,yeshaya uger,"[{'var': 'yeshaya uger', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yeshaya,,,Uger,,
2150,ulrich,"[{'var': 'ulrich', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Ulrich,,,,,
2151,hans unterkisher,"[{'var': 'hans unterkisher', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Hans,,,Unterkisher,,
2152,pepi urich,"[{'var': 'pepi urich', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Pepi,,,Urich,,
2153,sammy urich,"[{'var': 'sammy urich', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Sammy,,,Urich,,
2154,tsile urich,"[{'var': 'tsile urich', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Tsile,,,Urich,,
2155,gava vai,"[{'var': 'gava vai', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Gava,,,Vai,,
2156,yosef vakhtel,"[{'var': 'yosef vakhtel', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yosef,,,Vakhtel,,
2157,berl vaksman,"[{'var': 'berl vaksman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Berl,,,Vaksman,,
2158,ester vaksman,"[{'var': 'ester vaksman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Ester,,,Vaksman,,
2159,fanny vaksman,"[{'var': 'fanny vaksman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Fanny,,,Vaksman,,
2160,morris vaksman,"[{'var': 'morris vaksman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Morris,,,Vaksman,,
2161,roza vaksman,"[{'var': 'roza vaksman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Roza,,,Vaksman,,
2162,yakov vaksman,"[{'var': 'yakov vaksman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yakov,,,Vaksman,,
2163,yitzhak valdberg,"[{'var': 'yitzhak valdberg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Yitzhak,,,Valdberg,,
2164,jennie valier,"[{'var': 'jennie valier', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Jennie,,,Valier,,
2165,shimon valtsinak,"[{'var': 'shimon valtsinak', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Shimon,,,Valtsinak,,
2166,julia varadi,"[{'var': 'julia varadi', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Julia,,,Varadi,,
2167,david vardi,"[{'var': 'david vardi', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,David,,,Vardi,,
2168,[?] varman,"[{'var': '[?] varman', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,[?],,,Varman,,
2169,liza varon,"[{'var': 'liza varon', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Liza,,,Varon,,
2170,moshe varshe,"[{'var': 'moshe varshe', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Moshe,,,Varshe,,
2171,mishe vasereykh,"[{'var': 'mishe vasereykh', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Mishe,,,Vasereykh,,
2172,vaynberg,"[{'var': 'vaynberg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,,,,Vaynberg,,
2173,karl vaynberg,"[{'var': 'karl vaynberg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Karl,,,Vaynberg,,
2174,saltshe vaynberg,"[{'var': 'saltshe vaynberg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Saltshe,,,Vaynberg,,
2175,shmuel vaynberg,"[{'var': 'shmuel vaynberg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Shmuel,,,Vaynberg,,
2176,sonya vaynberg,"[{'var': 'sonya vaynberg', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Sonya,,,Vaynberg,,
2177,shlomo vayngold,"[{'var': 'shlomo vayngold', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Shlomo,,,Vayngold,,
2178,z. vaynper,"[{'var': 'z. vaynper', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Z.,,,Vaynper,,
2179,barukh vaynshel,"[{'var': 'barukh vaynshel', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Barukh,,,Vaynshel,,
2180,[?] vaynshteyn,"[{'var': '[?] vaynshteyn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,[?],,,Vaynshteyn,,
2181,ita vaynshteyn,"[{'var': 'ita vaynshteyn', 'src': 'ds', 'lang': 'en'}]",['en'],,,,,,,,,,,Ita,,,Vaynshteyn,,
